188, 12 
189, 0 
190, 0 
191, 10 
192, 16 
193, 0 
194, 0 
195, 14 
196, 7 
197, 9 
198, 10 
199, 12 
200, 14 
201, 0 
202, 10 
203, 10 
204, 5 
205, 13 
206, 5 
207, 10 
208, 10 
209, 1 
210, 5 
211, 10 
212, 13 
213, 10 
214, 10 
215, 10 
216, 0 
217, 14 
218, 0 
219, 16 
220, 6 
221, 5 
222, 11 
223, 15 
224, 15 
225, 11 
226, 13 
227, 11 
228, 0 
229, 10 
230, 0 
231, 0 
232, 11 
233, 13 
234, 4 
235, 0 
236, 14 
237, 10 
238, 10 
239, 0 
240, 12 
241, 0 
242, 10 
243, 0 
244, 3 
245, 0 
246, 1 
247, 0 
248, 11 
249, 1 
250, 7 
251, 16 
252, 13 
253, 5 
254, 1 
255, 0 
256, 0 
257, 0 
258, 15 
259, 15 
260, 3 
261, 1 
262, 16 
263, 11 
264, 10 
265, 10 
266, 5 
267, 15 
268, 0 
269, 7 
270, 14 
271, 0 
272, 0 
273, 6 
274, 10 
275, 14 
276, 5 
277, 12 
278, 0 
279, 5 
280, 5 
281, 10 
282, 0 
283, 10 
284, 0 
285, 13 
286, 0 
287, 6 
288, 4 
289, 5 
290, 1 
291, 3 
292, 9 
293, 0 
294, 0 
295, 10 
296, 14 
297, 1 
298, 1 
299, 5 
300, 11 
301, 0 
302, 10 
303, 10 
304, 8 
305, 14 
306, 8 
307, 13 
308, 12 
309, 5 
310, 14 
311, 15 
312, 6 
313, 10 
314, 13 
315, 0 
316, 16 
317, 14 
318, 0 
319, 15 
320, 3 
321, 5 
322, 13 
323, 14 
324, 0 
325, 0 
326, 12 
327, 13 
328, 3 
329, 0 
330, 0 
331, 0 
332, 15 
333, 12 
334, 11 
335, 11 
336, 13 
337, 5 
338, 5 
339, 1 
340, 1 
341, 6 
342, 0 
343, 0 
344, 5 
345, 5 
346, 5 
347, 10 
348, 9 
349, 10 
350, 5 
351, 14 
352, 15 
353, 10 
354, 12 
355, 6 
356, 5 
357, 0 
358, 2 
359, 3 
360, 1 
361, 6 
362, 0 
363, 0 
364, 10 
365, 12 
366, 15 
367, 1 
368, 7 
369, 14 
370, 0 
371, 0 
372, 0 
373, 0 
374, 15 
375, 0 
376, 5 
377, 0 
378, 4 
379, 5 
380, 14 
381, 1 
382, 5 
383, 10 
384, 16 
385, 12 
386, 10 
387, 3 
388, 5 
389, 11 
390, 15 
391, 0 
392, 0 
393, 2 
394, 9 
395, 0 
396, 10 
397, 14 
398, 15 
399, 1 
400, 5 
401, 10 
402, 12 
403, 13 
404, 10 
405, 5 
406, 14 
407, 3 
408, 5 
409, 0 
410, 11 
411, 10 
412, 10 
413, 0 
414, 10 
415, 6 
416, 6 
417, 0 
418, 10 
419, 10 
420, 5 
421, 10 
422, 10 
423, 13 
424, 0 
425, 0 
426, 0 
427, 12 
428, 5 
429, 7 
430, 11 
431, 5 
432, 10 
433, 13 
434, 0 
435, 2 
436, 13 
437, 0 
438, 0 
439, 0 
440, 0 
441, 0 
442, 3 
443, 0 
444, 14 
445, 7 
446, 14 
447, 0 
448, 10 
449, 13 
450, 0 
451, 0 
452, 12 
453, 1 
454, 1 
455, 10 
456, 15 
457, 5 
458, 12 
459, 10 
460, 4 
461, 5 
462, 0 
463, 0 
464, 5 
465, 5 
466, 13 
467, 0 
468, 2 
469, 14 
470, 14 
471, 0 
472, 1 
473, 0 
474, 0 
475, 0 
476, 15 
477, 5 
478, 5 
479, 15 
480, 0 
481, 6 
482, 0 
483, 15 
484, 0 
485, 0 
486, 6 
487, 14 
488, 15 
489, 13 
490, 13 
491, 5 
492, 12 
493, 13 
494, 5 
495, 5 
496, 10 
497, 0 
498, 10 
499, 9 
500, 5 
501, 3 
502, 15 
503, 5 
504, 7 
505, 5 
506, 10 
507, 6 
508, 0 
509, 10 
510, 10 
511, 6 
512, 0 
513, 14 
514, 15 
515, 13 
516, 0 
517, 8 
518, 0 
519, 1 
520, 3 
521, 5 
522, 10 
523, 10 
524, 5 
525, 0 
526, 10 
527, 13 
528, 0 
529, 0 
530, 15 
531, 2 
532, 10 
533, 10 
534, 5 
535, 13 
536, 10 
537, 6 
538, 7 
539, 1 
540, 5 
541, 5 
542, 7 
543, 13 
544, 0 
545, 0 
546, 13 
547, 7 
548, 5 
549, 5 
550, 15 
551, 10 
552, 15 
553, 10 
554, 0 
555, 0 
556, 10 
557, 0 
558, 6 
559, 10 
560, 10 
561, 14 
562, 0 
563, 0 
564, 0 
565, 14 
566, 14 
567, 10 
568, 15 
569, 0 
570, 0 
571, 0 
572, 13 
573, 14 
574, 12 
575, 15 
576, 16 
577, 5 
578, 0 
579, 13 
580, 0 
581, 0 
582, 10 
583, 15 
584, 1 
585, 7 
586, 1 
587, 14 
588, 3 
589, 13 
590, 6 
591, 10 
592, 10 
593, 0 
594, 0 
595, 7 
596, 5 
597, 5 
598, 16 
599, 13 
600, 8 
601, 10 
602, 5 
603, 5 
604, 10 
605, 5 
606, 13 
607, 10 
608, 10 
609, 0 
610, 12 
611, 3 
612, 10 
613, 0 
614, 0 
615, 0 
616, 8 
617, 0 
618, 10 
619, 6 
620, 8 
621, 0 
622, 0 
623, 5 
624, 3 
625, 14 
626, 5 
627, 1 
628, 2 
629, 10 
630, 0 
631, 0 
632, 0 
633, 0 
634, 10 
635, 13 
636, 10 
637, 13 
638, 10 
639, 15 
640, 11 
641, 0 
642, 6 
643, 8 
644, 0 
645, 14 
646, 15 
647, 5 
648, 5 
649, 7 
650, 9 
651, 5 
652, 12 
653, 0 
654, 0 
655, 0 
656, 13 
657, 3 
658, 5 
659, 6 
660, 4 
661, 10 
662, 10 
663, 0 
664, 0 
665, 0 
666, 10 
667, 5 
668, 5 
669, 0 
670, 1 
671, 13 
672, 5 
673, 10 
674, 0 
675, 2 
676, 6 
677, 10 
678, 1 
679, 5 
680, 0 
681, 0 
682, 5 
683, 13 
684, 14 
685, 3 
686, 10 
687, 12 
688, 10 
689, 10 
690, 4 
691, 0 
692, 0 
693, 8 
694, 0 
695, 10 
696, 10 
697, 5 
698, 0 
699, 13 
700, 10 
701, 10 
702, 0 
703, 10 
704, 11 
705, 15 
706, 15 
707, 8 
708, 5 
709, 0 
710, 0 
711, 5 
712, 15 
713, 0 
714, 7 
715, 14 
716, 1 
717, 0 
718, 10 
719, 6 
720, 0 
721, 6 
722, 10 
723, 0 
724, 14 
725, 14 
726, 10 
727, 10 
728, 10 
729, 13 
730, 0 
731, 0 
732, 0 
733, 16 
734, 16 
735, 5 
736, 0 
737, 12 
738, 10 
739, 14 
740, 5 
741, 10 
742, 5 
743, 13 
744, 13 
745, 0 
746, 10 
747, 16 
748, 13 
749, 14 
750, 10 
751, 10 
752, 0 
753, 5 
754, 0 
755, 5 
756, 10 
757, 10 
758, 0 
759, 0 
760, 10 
761, 1 
762, 15 
763, 10 
764, 14 
765, 10 
766, 15 
767, 15 
768, 5 
769, 7 
770, 0 
771, 10 
772, 10 
773, 13 
774, 0 
775, 0 
776, 10 
777, 0 
778, 5 
779, 14 
780, 12 
781, 14 
782, 0 
783, 5 
784, 0 
785, 10 
786, 10 
787, 0 
788, 0 
789, 0 
790, 10 
791, 0 
792, 7 
793, 13 
794, 9 
795, 0 
796, 0 
797, 0 
798, 7 
799, 5 
800, 0 
801, 0 
802, 0 
803, 10 
804, 0 
805, 15 
806, 10 
807, 10 
808, 7 
809, 0 
810, 8 
811, 14 
812, 11 
813, 10 
814, 11 
815, 0 
816, 6 
817, 11 
818, 0 
819, 10 
820, 0 
821, 10 
822, 10 
823, 0 
824, 0 
825, 0 
826, 0 
827, 0 
828, 0 
829, 0 
830, 2 
831, 1 
832, 12 
833, 0 
834, 9 
835, 14 
836, 14 
837, 0 
838, 2 
839, 5 
840, 15 
841, 12 
842, 10 
843, 10 
844, 15 
845, 13 
846, 5 
847, 4 
848, 0 
849, 12 
850, 10 
851, 10 
852, 0 
853, 0 
854, 14 
855, 4 
856, 13 
857, 12 
858, 0 
859, 0 
860, 0 
861, 12 
862, 7 
863, 2 
864, 6 
865, 0 
866, 3 
867, 5 
868, 5 
869, 5 
870, 0 
871, 7 
872, 0 
873, 0 
874, 0 
875, 10 
876, 5 
877, 5 
878, 10 
879, 10 
880, 2 
881, 0 
882, 5 
883, 10 
884, 1 
885, 10 
886, 0 
887, 10 
888, 13 
889, 4 
890, 10 
891, 10 
892, 6 
893, 4 
894, 0 
895, 0 
896, 10 
897, 0 
898, 0 
899, 0 
900, 5 
901, 7 
902, 16 
903, 0 
904, 12 
905, 10 
906, 10 
907, 9 
908, 0 
909, 3 
910, 4 
911, 5 
912, 9 
913, 2 
914, 16 
915, 1 
916, 4 
917, 10 
918, 12 
919, 10 
920, 11 
921, 13 
922, 5 
923, 0 
924, 15 
925, 9 
926, 14 
927, 10 
928, 0 
929, 14 
930, 5 
931, 10 
932, 10 
933, 8 
934, 0 
935, 10 
936, 0 
937, 12 
938, 0 
939, 11 
940, 0 
941, 0 
942, 1 
943, 8 
944, 10 
945, 0 
946, 0 
947, 14 
948, 0 
949, 0 
950, 14 
951, 14 
952, 0 
953, 9 
954, 10 
955, 9 
956, 13 
957, 13 
958, 6 
959, 10 
960, 7 
961, 1 
962, 11 
963, 11 
964, 14 
965, 12 
966, 5 
967, 7 
968, 6 
969, 10 
970, 10 
971, 0 
972, 0 
973, 0 
974, 14 
975, 1 
976, 11 
977, 6 
978, 6 
979, 0 
980, 0 
981, 13 
982, 0 
983, 6 
984, 10 
985, 2 
986, 0 
987, 0 
988, 0 
989, 0 
990, 10 
991, 2 
992, 5 
993, 10 
994, 13 
995, 0 
996, 8 
997, 0 
998, 0 
999, 0 
1000, 9 
1001, 3 
1002, 3 
1003, 13 
1004, 13 
1005, 5 
1006, 16 
1007, 14 
1008, 14 
1009, 10 
1010, 0 
1011, 10 
1012, 10 
1013, 7 
1014, 12 
1015, 5 
1016, 10 
1017, 14 
1018, 0 
1019, 14 
1020, 10 
1021, 0 
1022, 14 
1023, 0 
1024, 3 
1025, 10 
1026, 10 
1027, 5 
1028, 5 
1029, 14 
1030, 10 
1031, 10 
1032, 0 
1033, 10 
1034, 0 
1035, 14 
1036, 14 
1037, 1 
1038, 10 
1039, 7 
1040, 1 
1041, 1 
1042, 2 
1043, 1 
1044, 0 
1045, 13 
1046, 0 
1047, 0 
1048, 6 
1049, 6 
1050, 10 
1051, 3 
1052, 1 
1053, 10 
1054, 5 
1055, 5 
1056, 10 
1057, 7 
1058, 10 
1059, 0 
1060, 1 
1061, 10 
1062, 14 
1063, 5 
1064, 5 
1065, 10 
1066, 10 
1067, 0 
1068, 14 
1069, 2 
1070, 3 
1071, 7 
1072, 5 
1073, 12 
1074, 9 
1075, 15 
1076, 5 
1077, 0 
1078, 10 
1079, 6 
1080, 5 
1081, 6 
1082, 13 
1083, 8 
1084, 14 
1085, 0 
1086, 10 
1087, 1 
1088, 0 
1089, 10 
1090, 2 
1091, 0 
1092, 16 
1093, 5 
1094, 5 
1095, 13 
1096, 10 
1097, 0 
1098, 9 
1099, 16 
1100, 10 
1101, 16 
1102, 10 
1103, 0 
1104, 6 
1105, 5 
1106, 1 
1107, 10 
1108, 0 
1109, 0 
1110, 0 
1111, 10 
1112, 0 
1113, 0 
1114, 5 
1115, 14 
1116, 6 
1117, 0 
1118, 11 
1119, 5 
1120, 10 
1121, 12 
1122, 5 
1123, 12 
1124, 10 
1125, 10 
1126, 0 
1127, 13 
1128, 5 
1129, 11 
1130, 11 
1131, 10 
1132, 7 
1133, 12 
1134, 0 
1135, 0 
1136, 0 
1137, 0 
1138, 9 
1139, 7 
1140, 7 
1141, 2 
1142, 8 
1143, 10 
1144, 5 
1145, 0 
1146, 0 
1147, 10 
1148, 0 
1149, 13 
1150, 0 
1151, 13 
1152, 13 
1153, 8 
1154, 0 
1155, 9 
1156, 7 
1157, 5 
1158, 5 
1159, 14 
1160, 5 
1161, 5 
1162, 13 
1163, 14 
1164, 0 
1165, 0 
1166, 0 
1167, 10 
1168, 10 
1169, 5 
1170, 10 
1171, 2 
1172, 5 
1173, 10 
1174, 14 
1175, 5 
1176, 13 
1177, 1 
1178, 1 
1179, 13 
1180, 15 
1181, 10 
1182, 10 
1183, 0 
1184, 0 
1185, 10 
1186, 8 
1187, 14 
1188, 9 
1189, 10 
1190, 15 
1191, 5 
1192, 3 
1193, 0 
1194, 14 
1195, 6 
1196, 16 
1197, 2 
1198, 6 
1199, 2 
1200, 10 
1201, 9 
1202, 11 
1203, 8 
1204, 10 
1205, 5 
1206, 12 
1207, 5 
1208, 5 
1209, 9 
1210, 0 
1211, 6 
1212, 11 
1213, 14 
1214, 15 
1215, 5 
1216, 5 
1217, 13 
1218, 0 
1219, 10 
1220, 0 
1221, 10 
1222, 0 
1223, 0 
1224, 15 
1225, 6 
1226, 15 
1227, 4 
1228, 10 
1229, 12 
1230, 12 
1231, 4 
1232, 0 
1233, 11 
1234, 2 
1235, 2 
1236, 13 
1237, 0 
1238, 0 
1239, 14 
1240, 0 
1241, 10 
1242, 10 
1243, 0 
1244, 0 
1245, 14 
1246, 0 
1247, 0 
1248, 11 
1249, 8 
1250, 0 
1251, 0 
1252, 10 
1253, 13 
1254, 5 
1255, 15 
1256, 0 
1257, 0 
1258, 15 
1259, 10 
1260, 6 
1261, 16 
1262, 0 
1263, 5 
1264, 0 
1265, 10 
1266, 3 
1267, 13 
1268, 14 
1269, 11 
1270, 1 
1271, 5 
1272, 13 
1273, 5 
1274, 5 
1275, 13 
1276, 9 
1277, 2 
1278, 10 
1279, 15 
1280, 1 
1281, 0 
1282, 13 
1283, 14 
1284, 10 
1285, 14 
1286, 10 
1287, 0 
1288, 0 
1289, 11 
1290, 3 
1291, 10 
1292, 5 
1293, 0 
1294, 13 
1295, 0 
1296, 0 
1297, 16 
1298, 13 
1299, 5 
1300, 13 
1301, 6 
1302, 0 
1303, 11 
1304, 11 
1305, 0 
1306, 1 
1307, 12 
1308, 13 
1309, 10 
1310, 14 
1311, 7 
1312, 2 
1313, 6 
1314, 11 
1315, 5 
1316, 7 
1317, 0 
1318, 0 
1319, 3 
1320, 5 
1321, 2 
1322, 5 
1323, 10 
1324, 3 
1325, 15 
1326, 10 
1327, 9 
1328, 5 
1329, 13 
1330, 14 
1331, 7 
1332, 0 
1333, 13 
1334, 14 
1335, 0 
1336, 10 
1337, 14 
1338, 0 
1339, 12 
1340, 13 
1341, 10 
1342, 7 
1343, 9 
1344, 5 
1345, 15 
1346, 0 
1347, 12 
1348, 5 
1349, 0 
1350, 0 
1351, 7 
1352, 6 
1353, 0 
1354, 13 
1355, 12 
1356, 6 
1357, 12 
1358, 5 
1359, 12 
1360, 14 
1361, 10 
1362, 3 
1363, 15 
1364, 5 
1365, 10 
1366, 13 
1367, 6 
1368, 8 
1369, 6 
1370, 5 
1371, 5 
1372, 0 
1373, 1 
1374, 0 
1375, 0 
1376, 10 
1377, 10 
1378, 0 
1379, 0 
1380, 15 
1381, 11 
1382, 14 
1383, 0 
1384, 14 
1385, 0 
1386, 13 
1387, 3 
1388, 1 
1389, 10 
1390, 1 
1391, 3 
1392, 5 
1393, 10 
1394, 1 
1395, 1 
1396, 5 
1397, 10 
1398, 6 
1399, 4 
1400, 5 
1401, 0 
1402, 7 
1403, 5 
1404, 10 
1405, 10 
1406, 7 
1407, 0 
1408, 5 
1409, 3 
1410, 5 
1411, 13 
1412, 10 
1413, 13 
1414, 10 
1415, 0 
1416, 0 
1417, 5 
1418, 0 
1419, 11 
1420, 0 
1421, 13 
1422, 10 
1423, 6 
1424, 14 
1425, 13 
1426, 2 
1427, 11 
1428, 13 
1429, 0 
1430, 0 
1431, 0 
1432, 10 
1433, 1 
1434, 13 
1435, 5 
1436, 14 
1437, 3 
1438, 8 
1439, 6 
1440, 14 
1441, 0 
1442, 9 
1443, 12 
1444, 10 
1445, 10 
1446, 5 
1447, 10 
1448, 8 
1449, 0 
1450, 0 
1451, 14 
1452, 0 
1453, 7 
1454, 0 
1455, 0 
1456, 0 
1457, 0 
1458, 6 
1459, 14 
1460, 8 
1461, 13 
1462, 0 
1463, 5 
1464, 8 
1465, 13 
1466, 10 
1467, 8 
1468, 0 
1469, 0 
1470, 10 
1471, 3 
1472, 4 
1473, 12 
1474, 10 
1475, 12 
1476, 15 
1477, 7 
1478, 8 
1479, 13 
1480, 0 
1481, 10 
1482, 13 
1483, 5 
1484, 5 
1485, 12 
1486, 10 
1487, 10 
1488, 15 
1489, 4 
1490, 0 
1491, 0 
1492, 5 
1493, 10 
1494, 14 
1495, 10 
1496, 10 
1497, 0 
1498, 11 
1499, 11 
1500, 10 
1501, 14 
1502, 6 
1503, 12 
1504, 15 
1505, 0 
1506, 10 
1507, 2 
1508, 0 
1509, 10 
1510, 0 
1511, 0 
1512, 13 
1513, 13 
1514, 1 
1515, 0 
1516, 10 
1517, 0 
1518, 7 
1519, 10 
1520, 0 
1521, 14 
1522, 0 
1523, 0 
1524, 14 
1525, 0 
1526, 0 
1527, 0 
1528, 9 
1529, 13 
1530, 0 
1531, 5 
1532, 10 
1533, 13 
1534, 5 
1535, 10 
1536, 10 
1537, 5 
1538, 10 
1539, 6 
1540, 0 
1541, 12 
1542, 0 
1543, 15 
1544, 5 
1545, 3 
1546, 3 
1547, 0 
1548, 5 
1549, 5 
1550, 10 
1551, 14 
1552, 0 
1553, 0 
1554, 1 
1555, 10 
1556, 8 
1557, 10 
1558, 10 
1559, 5 
1560, 3 
1561, 5 
1562, 8 
1563, 10 
1564, 0 
1565, 5 
1566, 1 
1567, 10 
1568, 10 
1569, 7 
1570, 0 
1571, 16 
1572, 14 
1573, 0 
1574, 0 
1575, 5 
1576, 9 
1577, 6 
1578, 5 
1579, 0 
1580, 7 
1581, 12 
1582, 13 
1583, 5 
1584, 1 
1585, 1 
1586, 16 
1587, 0 
1588, 10 
1589, 0 
1590, 0 
1591, 14 
1592, 0 
1593, 15 
1594, 0 
1595, 0 
1596, 12 
1597, 13 
1598, 0 
1599, 10 
1600, 13 
1601, 0 
1602, 16 
1603, 1 
1604, 8 
1605, 14 
1606, 14 
1607, 15 
1608, 14 
1609, 0 
1610, 0 
1611, 1 
1612, 1 
1613, 15 
1614, 10 
1615, 9 
1616, 10 
1617, 12 
1618, 15 
1619, 0 
1620, 0 
1621, 11 
1622, 10 
1623, 10 
1624, 5 
1625, 6 
1626, 1 
1627, 10 
1628, 5 
1629, 10 
1630, 10 
1631, 10 
1632, 0 
1633, 10 
1634, 13 
1635, 12 
1636, 0 
1637, 0 
1638, 8 
1639, 0 
1640, 0 
1641, 9 
1642, 14 
1643, 16 
1644, 13 
1645, 10 
1646, 10 
1647, 0 
1648, 10 
1649, 10 
1650, 3 
1651, 10 
1652, 10 
1653, 10 
1654, 14 
1655, 13 
1656, 15 
1657, 15 
1658, 0 
1659, 13 
1660, 3 
1661, 9 
1662, 10 
1663, 10 
1664, 5 
1665, 0 
1666, 9 
1667, 10 
1668, 13 
1669, 6 
1670, 14 
1671, 13 
1672, 5 
1673, 5 
1674, 12 
1675, 0 
1676, 0 
1677, 14 
1678, 13 
1679, 12 
1680, 11 
1681, 0 
1682, 10 
1683, 10 
1684, 9 
1685, 14 
1686, 7 
1687, 5 
1688, 1 
1689, 10 
1690, 0 
1691, 10 
1692, 10 
1693, 15 
1694, 1 
1695, 14 
1696, 5 
1697, 0 
1698, 0 
1699, 0 
1700, 10 
1701, 9 
1702, 9 
1703, 0 
1704, 10 
1705, 6 
1706, 0 
1707, 0 
1708, 0 
1709, 15 
1710, 15 
1711, 10 
1712, 12 
1713, 10 
1714, 10 
1715, 7 
1716, 0 
1717, 0 
1718, 1 
1719, 5 
1720, 10 
1721, 2 
1722, 13 
1723, 0 
1724, 5 
1725, 0 
1726, 10 
1727, 0 
1728, 0 
1729, 11 
1730, 2 
1731, 13 
1732, 13 
1733, 0 
1734, 10 
1735, 0 
1736, 2 
1737, 3 
1738, 15 
1739, 13 
1740, 13 
1741, 15 
1742, 11 
1743, 5 
1744, 10 
1745, 0 
1746, 5 
1747, 10 
1748, 11 
1749, 0 
1750, 6 
1751, 5 
1752, 5 
1753, 1 
1754, 7 
1755, 14 
1756, 13 
1757, 10 
1758, 0 
1759, 10 
1760, 1 
1761, 0 
1762, 16 
1763, 0 
1764, 0 
1765, 0 
1766, 13 
1767, 10 
1768, 0 
1769, 0 
1770, 0 
1771, 0 
1772, 10 
1773, 5 
1774, 1 
1775, 0 
1776, 0 
1777, 15 
1778, 3 
1779, 5 
1780, 11 
1781, 9 
1782, 15 
1783, 5 
1784, 9 
1785, 0 
1786, 13 
1787, 1 
1788, 11 
1789, 0 
1790, 12 
1791, 15 
1792, 5 
1793, 5 
1794, 2 
1795, 0 
1796, 7 
1797, 12 
1798, 0 
1799, 6 
1800, 10 
1801, 1 
1802, 0 
1803, 0 
1804, 7 
1805, 0 
1806, 10 
1807, 0 
1808, 0 
1809, 7 
1810, 0 
1811, 8 
1812, 16 
1813, 0 
1814, 1 
1815, 10 
1816, 9 
1817, 5 
1818, 1 
1819, 0 
1820, 0 
1821, 8 
1822, 3 
1823, 15 
1824, 16 
1825, 14 
1826, 12 
1827, 0 
1828, 5 
1829, 14 
1830, 0 
1831, 0 
1832, 5 
1833, 1 
1834, 1 
1835, 10 
1836, 15 
1837, 15 
1838, 8 
1839, 0 
1840, 13 
1841, 0 
1842, 0 
1843, 15 
1844, 11 
1845, 7 
1846, 10 
1847, 0 
1848, 12 
1849, 3 
1850, 12 
1851, 7 
1852, 14 
1853, 5 
1854, 10 
1855, 11 
1856, 13 
1857, 7 
1858, 10 
1859, 13 
1860, 13 
1861, 0 
1862, 5 
1863, 5 
1864, 0 
1865, 10 
1866, 10 
1867, 0 
1868, 0 
1869, 0 
1870, 5 
1871, 0 
1872, 10 
1873, 10 
1874, 10 
1875, 6 
1876, 10 
1877, 1 
1878, 13 
1879, 0 
1880, 1 
1881, 0 
1882, 0 
1883, 14 
1884, 0 
1885, 0 
1886, 5 
1887, 5 
1888, 13 
1889, 14 
1890, 10 
1891, 12 
1892, 0 
1893, 12 
1894, 0 
1895, 0 
1896, 1 
1897, 5 
1898, 10 
1899, 5 
1900, 5 
1901, 10 
1902, 15 
1903, 14 
1904, 10 
1905, 0 
1906, 0 
1907, 15 
1908, 5 
1909, 12 
1910, 0 
1911, 15 
1912, 5 
1913, 15 
1914, 5 
1915, 14 
1916, 5 
1917, 6 
1918, 0 
1919, 0 
1920, 9 
1921, 10 
1922, 10 
1923, 5 
1924, 14 
1925, 5 
1926, 6 
1927, 5 
1928, 11 
1929, 15 
1930, 15 
1931, 0 
1932, 0 
1933, 8 
1934, 14 
1935, 5 
1936, 11 
1937, 10 
1938, 5 
1939, 11 
1940, 10 
1941, 1 
1942, 5 
1943, 6 
1944, 10 
1945, 14 
1946, 13 
1947, 10 
1948, 14 
1949, 10 
1950, 5 
1951, 6 
1952, 7 
1953, 15 
1954, 7 
1955, 4 
1956, 11 
1957, 15 
1958, 5 
1959, 5 
1960, 14 
1961, 0 
1962, 10 
1963, 0 
1964, 0 
1965, 10 
1966, 8 
1967, 10 
1968, 10 
1969, 5 
1970, 15 
1971, 2 
1972, 8 
1973, 0 
1974, 0 
1975, 0 
1976, 0 
1977, 15 
1978, 15 
1979, 0 
1980, 9 
1981, 10 
1982, 5 
1983, 10 
1984, 0 
1985, 5 
1986, 0 
1987, 12 
1988, 12 
1989, 2 
1990, 10 
1991, 0 
1992, 3 
1993, 3 
1994, 11 
1995, 10 
1996, 14 
1997, 5 
1998, 13 
1999, 13 
2000, 10 
2001, 0 
2002, 10 
2003, 10 
2004, 12 
2005, 10 
2006, 0 
2007, 15 
2008, 5 
2009, 10 
2010, 1 
2011, 5 
2012, 0 
2013, 10 
2014, 0 
2015, 0 
2016, 12 
2017, 6 
2018, 0 
2019, 14 
2020, 0 
2021, 7 
2022, 11 
2023, 4 
2024, 10 
2025, 10 
2026, 13 
2027, 0 
2028, 0 
2029, 0 
2030, 10 
2031, 13 
2032, 11 
2033, 15 
2034, 10 
2035, 5 
2036, 12 
2037, 11 
2038, 11 
2039, 5 
2040, 5 
2041, 0 
2042, 14 
2043, 15 
2044, 0 
2045, 0 
2046, 0 
2047, 10 
2048, 13 
2049, 0 
2050, 10 
2051, 0 
2052, 5 
2053, 10 
2054, 0 
2055, 8 
2056, 14 
2057, 10 
2058, 10 
2059, 0 
2060, 5 
2061, 15 
2062, 10 
2063, 7 
2064, 10 
2065, 0 
2066, 13 
2067, 5 
2068, 11 
2069, 5 
2070, 11 
2071, 1 
2072, 11 
2073, 1 
2074, 9 
2075, 6 
2076, 10 
2077, 5 
2078, 5 
2079, 2 
2080, 12 
2081, 13 
2082, 0 
2083, 14 
2084, 5 
2085, 5 
2086, 13 
2087, 0 
2088, 0 
2089, 12 
2090, 10 
2091, 5 
2092, 1 
2093, 8 
2094, 15 
2095, 14 
2096, 0 
2097, 0 
2098, 0 
2099, 0 
2100, 0 
2101, 3 
2102, 11 
2103, 15 
2104, 0 
2105, 15 
2106, 2 
2107, 14 
2108, 0 
2109, 0 
2110, 15 
2111, 15 
2112, 13 
2113, 14 
2114, 0 
2115, 8 
2116, 10 
2117, 13 
2118, 11 
2119, 6 
2120, 7 
2121, 0 
2122, 16 
2123, 5 
2124, 11 
2125, 10 
2126, 1 
2127, 6 
2128, 9 
2129, 0 
2130, 0 
2131, 14 
2132, 10 
2133, 15 
2134, 1 
2135, 0 
2136, 6 
2137, 16 
2138, 15 
2139, 0 
2140, 13 
2141, 0 
2142, 14 
